Date,Open,High,Low,Close,Adj Close,Volume
23/12/2019,632.670166,652.518677,627.708069,647.55658,596.514404,15398864
26/12/2019,650.037598,652.518677,635.151245,635.151245,585.086853,6787422
27/12/2019,635.151245,642.594421,630.189148,635.151245,585.086853,4748575
30/12/2019,635.151245,642.594421,632.670166,632.670166,582.801392,1781496
02/01/2020,632.670166,642.594421,627.708069,635.151245,585.086853,3102303
03/01/2020,635.151245,642.594421,625.22699,635.151245,585.086853,3716355
06/01/2020,635.151245,652.518677,627.708069,640.113403,589.657837,14871871
07/01/2020,640.113403,652.518677,635.151245,642.594421,591.943298,12777403
08/01/2020,645.0755,650.037598,637.632324,645.0755,594.228821,7256173
09/01/2020,647.55658,650.037598,637.632324,637.632324,587.372375,3939445
10/01/2020,645.0755,645.0755,635.151245,635.151245,585.086853,3222413
13/01/2020,635.151245,642.594421,627.708069,630.189148,580.51593,9507429
14/01/2020,635.151245,637.632324,625.22699,625.22699,575.944885,8332528
15/01/2020,627.708069,630.189148,625.22699,630.189148,580.51593,7055050
16/01/2020,630.189148,635.151245,625.22699,627.708069,578.230347,2882840
17/01/2020,627.708069,630.189148,620.264893,625.22699,575.944885,10317366
20/01/2020,627.708069,637.632324,625.22699,635.151245,585.086853,13675810
21/01/2020,637.632324,637.632324,615.302795,620.264893,571.373901,7433719
22/01/2020,620.264893,622.745972,612.821716,617.783813,569.08844,6971618
23/01/2020,617.783813,617.783813,607.859619,607.859619,559.946472,3390083
24/01/2020,607.859619,615.302795,607.859619,610.340637,562.231873,1680935
27/01/2020,610.340637,610.340637,588.011108,592.973267,546.233521,11566832
28/01/2020,592.973267,600.416443,588.011108,595.454285,548.518982,5522035
29/01/2020,595.454285,597.935364,592.973267,595.454285,548.518982,4181882
30/01/2020,595.454285,595.454285,588.011108,592.973267,546.233521,3289723
31/01/2020,592.973267,600.416443,578.086914,592.973267,546.233521,7649352
03/02/2020,570.643677,597.935364,565.68158,595.454285,548.518982,4281033
04/02/2020,595.454285,600.416443,590.492188,595.454285,548.518982,1643249
05/02/2020,617.783813,617.783813,583.049011,595.454285,548.518982,7708601
06/02/2020,595.454285,600.416443,592.973267,595.454285,548.518982,7871032
07/02/2020,595.454285,605.37854,592.973267,600.416443,553.089966,6621163
10/02/2020,602.897461,610.340637,590.492188,592.973267,546.233521,4283653
11/02/2020,595.454285,610.340637,595.454285,610.340637,562.231873,6136088
12/02/2020,607.859619,617.783813,600.416443,615.302795,566.802917,3606926
13/02/2020,620.264893,625.22699,605.37854,615.302795,566.802917,9690416
14/02/2020,615.302795,620.264893,605.37854,617.783813,569.08844,8931466
17/02/2020,617.783813,620.264893,610.340637,610.340637,562.231873,1482028
18/02/2020,610.340637,627.708069,610.340637,625.22699,575.944885,7149767
19/02/2020,627.708069,637.632324,625.22699,635.151245,585.086853,13381984
20/02/2020,637.632324,650.037598,635.151245,645.0755,594.228821,10866728
21/02/2020,645.0755,652.518677,625.22699,632.670166,582.801392,13617165
24/02/2020,632.670166,632.670166,615.302795,627.708069,578.230347,10572498
25/02/2020,625.22699,632.670166,610.340637,632.670166,582.801392,6303355
26/02/2020,635.151245,635.151245,610.340637,610.340637,562.231873,14272329
27/02/2020,610.340637,622.745972,597.935364,610.340637,562.231873,16720477
28/02/2020,610.340637,610.340637,570.643677,610.340637,562.231873,16644299
02/03/2020,610.340637,617.783813,580.567932,590.492188,543.947937,10043491
03/03/2020,602.897461,607.859619,595.454285,605.37854,557.66095,12415260
04/03/2020,605.37854,630.189148,605.37854,625.22699,575.944885,11298600
05/03/2020,630.189148,632.670166,617.783813,625.22699,575.944885,8704547
06/03/2020,622.745972,625.22699,610.340637,615.302795,566.802917,5812234
09/03/2020,615.302795,615.302795,580.567932,597.935364,550.804382,9196675
10/03/2020,597.935364,627.708069,590.492188,625.22699,575.944885,17122926
11/03/2020,625.22699,637.632324,612.821716,627.708069,578.230347,12107327
12/03/2020,627.708069,627.708069,600.416443,605.37854,557.66095,8493750
13/03/2020,595.454285,620.264893,563.2005,615.302795,566.802917,10261140
16/03/2020,615.302795,615.302795,573.124756,573.124756,527.949463,12210911
17/03/2020,573.124756,578.086914,555.757324,560.719482,516.521973,4870701
18/03/2020,560.719482,570.643677,523.503601,523.503601,482.239594,8034873
19/03/2020,523.503601,523.503601,488.768738,488.768738,450.242645,14928500
20/03/2020,488.768738,496.211914,456.514954,481.325562,443.386169,15267871
23/03/2020,481.325562,481.325562,449.071777,471.401337,434.244171,9131582
24/03/2020,468.920258,538.389954,451.552856,466.439209,429.673187,25830899
26/03/2020,471.401337,501.174042,471.401337,493.730865,454.813599,30143774
27/03/2020,493.730865,535.908875,493.730865,511.098267,470.812103,13052487
30/03/2020,503.65509,523.503601,481.325562,518.541443,477.668579,3641589
31/03/2020,530.946777,645.0755,521.022522,580.567932,534.80603,32017973
01/04/2020,575.605835,592.973267,548.314148,548.314148,505.094482,8327893
02/04/2020,540.870972,585.53009,540.870972,580.567932,534.80603,11373568
03/04/2020,580.567932,704.620911,580.567932,615.302795,566.802917,31352531
06/04/2020,625.22699,657.480774,617.783813,647.55658,596.514404,22669951
07/04/2020,654.999756,654.999756,610.340637,617.783813,569.08844,19936441
08/04/2020,622.745972,622.745972,588.011108,605.37854,557.66095,17964098
09/04/2020,605.37854,625.22699,602.897461,612.821716,564.517395,6411776
13/04/2020,615.302795,620.264893,605.37854,612.821716,564.517395,2294382
14/04/2020,612.821716,622.745972,602.897461,617.783813,569.08844,10946331
15/04/2020,617.783813,625.22699,605.37854,605.37854,557.66095,12432591
16/04/2020,605.37854,612.821716,563.2005,568.162659,523.378479,20810060
17/04/2020,585.53009,590.492188,565.68158,590.492188,543.947937,9182770
20/04/2020,595.454285,605.37854,580.567932,602.897461,568.268921,21012191
21/04/2020,602.897461,612.821716,595.454285,600.416443,565.93042,14536329
22/04/2020,597.935364,600.416443,575.605835,585.53009,551.899048,7162463
23/04/2020,590.492188,597.935364,585.53009,590.492188,556.576172,6803947
24/04/2020,590.492188,595.454285,563.2005,568.162659,535.529175,9312553
27/04/2020,568.162659,588.011108,568.162659,583.049011,549.560486,4095830
28/04/2020,590.492188,590.492188,580.567932,585.53009,551.899048,3901155
29/04/2020,588.011108,622.745972,588.011108,620.264893,584.638855,22552662
30/04/2020,615.302795,632.670166,615.302795,625.22699,589.315918,12787480
04/05/2020,625.22699,635.151245,605.37854,635.151245,598.670166,6374091
05/05/2020,635.151245,635.151245,617.783813,622.745972,586.977417,3181906
06/05/2020,622.745972,625.22699,605.37854,610.340637,575.284546,2515054
08/05/2020,610.340637,625.22699,610.340637,625.22699,589.315918,9142464
11/05/2020,625.22699,635.151245,617.783813,617.783813,582.300293,14402515
12/05/2020,622.745972,622.745972,605.37854,610.340637,575.284546,4715727
13/05/2020,607.859619,620.264893,595.454285,620.264893,584.638855,2468098
14/05/2020,620.264893,625.22699,607.859619,620.264893,584.638855,1692220
15/05/2020,617.783813,617.783813,600.416443,610.340637,575.284546,5632472
18/05/2020,615.302795,615.302795,597.935364,600.416443,565.93042,5154450
19/05/2020,610.340637,622.745972,600.416443,612.821716,577.623169,11247009
20/05/2020,612.821716,620.264893,607.859619,612.821716,577.623169,6348497
26/05/2020,607.859619,625.22699,607.859619,617.783813,582.300293,5275367
27/05/2020,617.783813,620.264893,610.340637,617.783813,582.300293,5550249
28/05/2020,617.783813,622.745972,610.340637,617.783813,582.300293,9961066
29/05/2020,617.783813,620.264893,605.37854,605.37854,570.607544,6822488
02/06/2020,607.859619,620.264893,602.897461,615.302795,579.961731,6656833
03/06/2020,617.783813,625.22699,605.37854,607.859619,572.946106,10881439
04/06/2020,607.859619,617.783813,600.416443,602.897461,568.268921,8177151
05/06/2020,607.859619,615.302795,600.416443,605.37854,570.607544,7945395
08/06/2020,605.37854,622.745972,605.37854,622.745972,586.977417,17066901
09/06/2020,630.189148,654.999756,627.708069,650.037598,612.701477,34850432
10/06/2020,654.999756,664.92395,612.821716,630.189148,593.993103,29383010
11/06/2020,620.264893,625.22699,607.859619,610.340637,575.284546,9622904
12/06/2020,605.37854,607.859619,573.124756,600.416443,565.93042,14628225
15/06/2020,605.37854,617.783813,600.416443,615.302795,579.961731,18368764
16/06/2020,620.264893,622.745972,605.37854,615.302795,579.961731,14174589
17/06/2020,617.783813,622.745972,610.340637,610.340637,575.284546,5828356
18/06/2020,615.302795,620.264893,607.859619,610.340637,575.284546,9176119
19/06/2020,610.340637,617.783813,607.859619,610.340637,575.284546,5246951
22/06/2020,610.340637,617.783813,600.416443,605.37854,570.607544,7158231
23/06/2020,605.37854,605.37854,590.492188,592.973267,558.914795,11547284
24/06/2020,595.454285,605.37854,592.973267,602.897461,568.268921,6142335
25/06/2020,605.37854,605.37854,595.454285,597.935364,563.591797,5000887
26/06/2020,597.935364,602.897461,597.935364,600.416443,565.93042,7886146
29/06/2020,600.416443,620.264893,600.416443,605.37854,570.607544,14226582
30/06/2020,605.37854,615.302795,597.935364,602.897461,568.268921,16106223
01/07/2020,602.897461,625.22699,597.935364,622.745972,586.977417,20602890
02/07/2020,625.22699,627.708069,607.859619,610.340637,575.284546,19209131
03/07/2020,615.302795,615.302795,607.859619,607.859619,572.946106,4882591
06/07/2020,607.859619,615.302795,607.859619,610.340637,575.284546,9058226
07/07/2020,610.340637,617.783813,585.53009,610.340637,575.284546,4604887
08/07/2020,612.821716,617.783813,605.37854,607.859619,572.946106,23276748
09/07/2020,610.340637,612.821716,605.37854,610.340637,575.284546,33371427
10/07/2020,610.340637,612.821716,605.37854,607.859619,572.946106,9341774
13/07/2020,610.340637,610.340637,602.897461,605.37854,570.607544,9081603
14/07/2020,607.859619,610.340637,602.897461,602.897461,568.268921,5468631
15/07/2020,607.859619,607.859619,602.897461,605.37854,570.607544,4441852
16/07/2020,605.37854,610.340637,602.897461,605.37854,570.607544,2063634
17/07/2020,605.37854,610.340637,597.935364,600.416443,565.93042,11948725
20/07/2020,600.416443,605.37854,600.416443,600.416443,565.93042,4011390
21/07/2020,602.897461,632.670166,600.416443,615.302795,579.961731,39601426
22/07/2020,630.189148,630.189148,615.302795,617.783813,582.300293,17494339
23/07/2020,620.264893,640.113403,620.264893,630.189148,593.993103,25861329
24/07/2020,632.670166,635.151245,610.340637,612.821716,577.623169,12762692
27/07/2020,615.302795,625.22699,615.302795,622.745972,586.977417,8412937
28/07/2020,622.745972,622.745972,617.783813,620.264893,584.638855,3957986
29/07/2020,620.264893,632.670166,617.783813,630.189148,593.993103,9008247
30/07/2020,635.151245,652.518677,630.189148,645.0755,608.024353,32908318
03/08/2020,645.0755,657.480774,617.783813,637.632324,601.008728,25944963
04/08/2020,637.632324,652.518677,632.670166,645.0755,608.024353,17418565
05/08/2020,645.0755,692.215637,637.632324,682.291382,643.102661,30415432
06/08/2020,689.734558,719.507263,679.810303,694.696655,654.795471,24051417
07/08/2020,697.177734,702.139893,677.329285,697.177734,657.134033,14397074
10/08/2020,699.658813,702.139893,689.734558,692.215637,652.45697,11236932
11/08/2020,697.177734,699.658813,682.291382,684.772461,645.441284,13493831
12/08/2020,684.772461,692.215637,664.92395,679.810303,640.76416,23126610
13/08/2020,684.772461,684.772461,674.848206,677.329285,638.425598,5852539
14/08/2020,679.810303,682.291382,669.886108,669.886108,631.409912,7540125
18/08/2020,669.886108,687.253479,669.886108,682.291382,643.102661,14839828
19/08/2020,682.291382,684.772461,674.848206,679.810303,640.76416,15383346
24/08/2020,682.291382,682.291382,672.367126,674.848206,636.087036,9570104
25/08/2020,677.329285,679.810303,672.367126,674.848206,636.087036,20715947
26/08/2020,677.329285,702.139893,672.367126,689.734558,650.118347,27247027
27/08/2020,689.734558,729.431519,689.734558,697.177734,657.134033,72825336
28/08/2020,699.658813,726.950439,697.177734,704.620911,664.149719,57199150
31/08/2020,707.10199,714.545166,684.772461,687.253479,647.779785,41187644
01/09/2020,689.734558,694.696655,687.253479,694.696655,654.795471,12588976
02/09/2020,694.696655,702.139893,689.734558,694.696655,654.795471,10066666
03/09/2020,694.696655,697.177734,689.734558,692.215637,652.45697,5593779
04/09/2020,692.215637,694.696655,669.886108,694.696655,654.795471,20483788
07/09/2020,694.696655,699.658813,687.253479,694.696655,654.795471,14615932
08/09/2020,692.215637,729.431519,692.215637,724.469421,682.858215,57554643
09/09/2020,721.988342,761.685303,704.620911,734.393616,692.212402,75149545
10/09/2020,734.393616,734.393616,684.772461,687.253479,647.779785,53432815
11/09/2020,687.253479,741.836792,654.999756,741.836792,699.228027,68724467
14/09/2020,744.317871,823.711792,739.355774,803.863281,757.691895,146032465
15/09/2020,808.825439,818.749695,784.014832,784.014832,738.983459,43825126
16/09/2020,784.014832,788.976929,749.279968,759.204224,715.5979,33894389
17/09/2020,759.204224,779.052734,749.279968,749.279968,706.243713,24586269
18/09/2020,749.279968,774.090576,749.279968,764.166382,720.275085,18674984
21/09/2020,764.166382,774.090576,724.469421,764.166382,720.275085,27372276
22/09/2020,764.166382,764.166382,729.431519,744.317871,701.566589,32380117
23/09/2020,744.317871,744.317871,714.545166,734.393616,692.212402,27472032
24/09/2020,734.393616,734.393616,714.545166,724.469421,682.858215,19989947
25/09/2020,724.469421,754.242126,719.507263,749.279968,706.243713,19685641
28/09/2020,759.204224,759.204224,729.431519,734.393616,692.212402,12535269
29/09/2020,739.355774,744.317871,719.507263,724.469421,682.858215,10504785
30/09/2020,729.431519,739.355774,714.545166,739.355774,696.889465,9242925
01/10/2020,739.355774,749.279968,734.393616,739.355774,696.889465,10868138
02/10/2020,739.355774,749.279968,714.545166,734.393616,692.212402,12508768
05/10/2020,734.393616,739.355774,714.545166,729.431519,687.535278,4885614
06/10/2020,739.355774,749.279968,729.431519,739.355774,696.889465,14853835
07/10/2020,739.355774,749.279968,734.393616,739.355774,696.889465,7370439
08/10/2020,744.317871,784.014832,739.355774,779.052734,734.306396,33974899
09/10/2020,779.052734,784.014832,764.166382,779.052734,734.306396,13532423
12/10/2020,793.939087,828.673889,779.052734,788.976929,743.660583,19517467
13/10/2020,788.976929,793.939087,774.090576,784.014832,738.983459,8485890
14/10/2020,779.052734,784.014832,769.128479,769.128479,724.952087,18491393
15/10/2020,779.052734,779.052734,754.242126,754.242126,710.920776,20068038
16/10/2020,754.242126,769.128479,754.242126,759.204224,715.5979,13745034
19/10/2020,764.166382,779.052734,759.204224,779.052734,734.306396,13657370
20/10/2020,784.014832,803.863281,774.090576,784.014832,738.983459,30095105
21/10/2020,788.976929,793.939087,774.090576,779.052734,734.306396,15512525
22/10/2020,788.976929,803.863281,784.014832,788.976929,743.660583,72436389
23/10/2020,803.863281,803.863281,779.052734,784.014832,738.983459,15311804
26/10/2020,784.014832,853.484497,784.014832,818.749695,771.723267,62187341
27/10/2020,823.711792,828.673889,793.939087,793.939087,748.337708,38768516
02/11/2020,798.901184,803.863281,788.976929,793.939087,748.337708,21435599
03/11/2020,793.939087,803.863281,784.014832,803.863281,769.71875,12919379
04/11/2020,808.825439,818.749695,803.863281,808.825439,774.470154,18759525
05/11/2020,808.825439,818.749695,808.825439,808.825439,774.470154,7553325
06/11/2020,808.825439,838.598145,803.863281,823.711792,788.724182,28301919
09/11/2020,833.636047,838.598145,823.711792,833.636047,798.226929,21189636
10/11/2020,833.636047,848.5224,833.636047,838.598145,802.978271,23218507
11/11/2020,838.598145,843.560242,818.749695,823.711792,788.724182,22382070
12/11/2020,823.711792,833.636047,803.863281,808.825439,774.470154,16357325
13/11/2020,813.787537,823.711792,808.825439,813.787537,779.221497,8252421
16/11/2020,813.787537,818.749695,803.863281,813.787537,779.221497,21829685
17/11/2020,833.636047,833.636047,808.825439,808.825439,774.470154,23085398
18/11/2020,808.825439,818.749695,803.863281,803.863281,769.71875,24469283
19/11/2020,813.787537,813.787537,793.939087,793.939087,760.216064,36023117
20/11/2020,793.939087,803.863281,788.976929,793.939087,760.216064,23848782
23/11/2020,803.863281,813.787537,793.939087,813.787537,779.221497,24557652
24/11/2020,818.749695,823.711792,803.863281,803.863281,769.71875,30944238
25/11/2020,813.787537,813.787537,793.939087,793.939087,760.216064,29507654
26/11/2020,798.901184,813.787537,784.014832,788.976929,755.464722,42727409
27/11/2020,788.976929,798.901184,779.052734,779.052734,745.962036,44831954
30/11/2020,779.052734,788.976929,754.242126,754.242126,722.205261,56349412
01/12/2020,754.242126,793.939087,754.242126,793.939087,760.216064,41475525
02/12/2020,803.863281,803.863281,788.976929,793.939087,760.216064,17533234
03/12/2020,793.939087,798.901184,784.014832,784.014832,750.713379,13261974
04/12/2020,788.976929,793.939087,774.090576,779.052734,745.962036,11465968
07/12/2020,779.052734,793.939087,779.052734,788.976929,755.464722,21554903
08/12/2020,788.976929,793.939087,784.014832,793.939087,760.216064,19760307
10/12/2020,793.939087,798.901184,784.014832,784.014832,750.713379,17673396
11/12/2020,784.014832,793.939087,779.052734,779.052734,745.962036,8798156
14/12/2020,779.052734,788.976929,769.128479,774.090576,741.210632,23428901
15/12/2020,779.052734,784.014832,764.166382,764.166382,731.708008,22378140
16/12/2020,764.166382,779.052734,764.166382,769.128479,736.45929,28084069
17/12/2020,769.128479,779.052734,764.166382,769.128479,736.45929,13619382
18/12/2020,769.128479,779.052734,769.128479,774.090576,741.210632,20047986
21/12/2020,774.090576,784.014832,769.128479,784.014832,750.713379,24425249
22/12/2020,784.014832,823.711792,784.014832,798.901184,764.967407,128082473
23/12/2020,793.939087,813.787537,769.128479,803.863281,769.71875,55107805
28/12/2020,818.749695,828.673889,793.939087,808.825439,774.470154,34881568
29/12/2020,823.711792,823.711792,793.939087,798.901184,764.967407,31954089
30/12/2020,798.901184,803.863281,779.052734,798.901184,764.967407,26988469
04/01/2021,798.901184,808.825439,788.976929,788.976929,755.464722,19990249
05/01/2021,793.939087,808.825439,784.014832,803.863281,769.71875,31919426
06/01/2021,803.863281,808.825439,784.014832,793.939087,760.216064,31023640
07/01/2021,793.939087,793.939087,784.014832,788.976929,755.464722,13330594
08/01/2021,788.976929,793.939087,779.052734,779.052734,745.962036,16280644
11/01/2021,784.014832,788.976929,769.128479,769.128479,736.45929,43348414
12/01/2021,769.128479,779.052734,764.166382,769.128479,736.45929,32189371
13/01/2021,769.128479,774.090576,764.166382,769.128479,736.45929,24155506
14/01/2021,774.090576,774.090576,754.242126,759.204224,726.956604,37446097
15/01/2021,759.204224,769.128479,734.393616,739.355774,707.951233,44179208
18/01/2021,739.355774,744.317871,709.583069,724.469421,693.697205,66394515
19/01/2021,724.469421,774.090576,719.507263,759.204224,726.956604,82899258
20/01/2021,764.166382,769.128479,729.431519,744.317871,712.702576,29774174
21/01/2021,744.317871,754.242126,734.393616,734.393616,703.19989,14265578
22/01/2021,734.393616,744.317871,719.507263,729.431519,698.448547,27895339
25/01/2021,729.431519,734.393616,709.583069,734.393616,703.19989,10511839
26/01/2021,739.355774,739.355774,724.469421,729.431519,698.448547,13529199
27/01/2021,734.393616,739.355774,714.545166,734.393616,703.19989,13162521
28/01/2021,734.393616,734.393616,714.545166,714.545166,684.194458,14321804
29/01/2021,714.545166,734.393616,709.583069,724.469421,693.697205,16564092
01/02/2021,734.393616,749.279968,714.545166,749.279968,717.453918,18722948
02/02/2021,749.279968,759.204224,744.317871,754.242126,722.205261,21055117
03/02/2021,764.166382,769.128479,754.242126,764.166382,731.708008,24532260
04/02/2021,793.939087,828.673889,764.166382,774.090576,741.210632,118263483
05/02/2021,774.090576,779.052734,754.242126,769.128479,736.45929,18205931
08/02/2021,774.090576,793.939087,769.128479,769.128479,736.45929,52322201
09/02/2021,779.052734,784.014832,764.166382,769.128479,736.45929,32062510
10/02/2021,769.128479,774.090576,749.279968,764.166382,731.708008,20720078
11/02/2021,769.128479,774.090576,764.166382,774.090576,741.210632,16499603
15/02/2021,779.052734,784.014832,774.090576,784.014832,750.713379,14695132
16/02/2021,784.014832,788.976929,774.090576,774.090576,741.210632,18894044
17/02/2021,784.014832,784.014832,764.166382,769.128479,736.45929,16841393
18/02/2021,774.090576,803.863281,769.128479,798.901184,764.967407,68312446
19/02/2021,813.787537,813.787537,779.052734,779.052734,745.962036,38221572
22/02/2021,793.939087,798.901184,779.052734,793.939087,760.216064,22570195
23/02/2021,798.901184,808.825439,788.976929,788.976929,755.464722,31639304
24/02/2021,793.939087,793.939087,769.128479,779.052734,745.962036,36731987
25/02/2021,784.014832,793.939087,774.090576,793.939087,760.216064,14693621
26/02/2021,793.939087,793.939087,774.090576,788.976929,755.464722,11771180
01/03/2021,788.976929,788.976929,769.128479,779.052734,745.962036,9514483
02/03/2021,788.976929,793.939087,779.052734,788.976929,755.464722,13131788
03/03/2021,788.976929,793.939087,784.014832,793.939087,760.216064,9118080
04/03/2021,793.939087,793.939087,784.014832,793.939087,760.216064,16599460
05/03/2021,793.939087,793.939087,779.052734,784.014832,750.713379,11544966
08/03/2021,793.939087,793.939087,774.090576,779.052734,745.962036,9014898
09/03/2021,779.052734,784.014832,774.090576,779.052734,745.962036,8154882
10/03/2021,779.052734,784.014832,769.128479,774.090576,741.210632,9412006
12/03/2021,779.052734,784.014832,774.090576,779.052734,745.962036,4776890
15/03/2021,779.052734,788.976929,774.090576,779.052734,745.962036,7465358
16/03/2021,779.052734,784.014832,769.128479,774.090576,741.210632,9645072
17/03/2021,774.090576,784.014832,769.128479,784.014832,750.713379,7369028
18/03/2021,784.014832,788.976929,779.052734,784.014832,750.713379,10431127
19/03/2021,784.014832,788.976929,779.052734,788.976929,755.464722,9776165
22/03/2021,788.976929,788.976929,774.090576,774.090576,741.210632,8509569
23/03/2021,779.052734,784.014832,769.128479,774.090576,741.210632,10937766
24/03/2021,774.090576,779.052734,759.204224,759.204224,726.956604,38356293
25/03/2021,759.204224,769.128479,759.204224,764.166382,731.708008,5188811
26/03/2021,764.166382,774.090576,764.166382,774.090576,741.210632,6468506
29/03/2021,774.090576,779.052734,769.128479,774.090576,741.210632,6015776
30/03/2021,779.052734,779.052734,764.166382,779.052734,745.962036,7728149
31/03/2021,779.052734,779.052734,759.204224,779.052734,745.962036,13476600
01/04/2021,779.052734,779.052734,769.128479,774.090576,741.210632,6318570
05/04/2021,779.052734,784.014832,769.128479,784.014832,750.713379,9262171
06/04/2021,784.014832,788.976929,774.090576,784.014832,750.713379,22441419
07/04/2021,784.014832,784.014832,774.090576,774.090576,741.210632,14427505
08/04/2021,779.052734,788.976929,774.090576,779.052734,745.962036,16250718
09/04/2021,779.052734,784.014832,779.052734,784.014832,750.713379,19823989
12/04/2021,784.014832,784.014832,759.204224,764.166382,749.642517,22079679
13/04/2021,769.128479,774.090576,749.279968,759.204224,744.774658,12888142
14/04/2021,764.166382,769.128479,754.242126,764.166382,749.642517,12363669
15/04/2021,769.128479,779.052734,759.204224,779.052734,764.245911,21356903
16/04/2021,779.052734,779.052734,769.128479,779.052734,764.245911,16431588
19/04/2021,784.014832,793.939087,774.090576,793.939087,778.849304,23046201
20/04/2021,788.976929,793.939087,779.052734,779.052734,764.245911,11851589
21/04/2021,774.090576,788.976929,774.090576,779.052734,764.245911,9575848
22/04/2021,784.014832,788.976929,779.052734,788.976929,773.981506,12047977
23/04/2021,813.787537,813.787537,784.014832,793.939087,778.849304,8886223
26/04/2021,793.939087,798.901184,788.976929,793.939087,778.849304,19668914
27/04/2021,803.863281,803.863281,788.976929,798.901184,783.717102,11607238
28/04/2021,798.901184,808.825439,798.901184,808.825439,793.452759,18055491
29/04/2021,803.863281,808.825439,793.939087,798.901184,783.717102,21545532
30/04/2021,798.901184,803.863281,788.976929,788.976929,773.981506,9533930
03/05/2021,793.939087,793.939087,774.090576,779.052734,764.245911,10345479
04/05/2021,779.052734,784.014832,769.128479,769.128479,754.510254,9776568
05/05/2021,774.090576,784.014832,769.128479,774.090576,759.378052,7131227
06/05/2021,774.090576,779.052734,769.128479,769.128479,754.510254,3966652
07/05/2021,774.090576,779.052734,764.166382,769.128479,754.510254,6130445
10/05/2021,769.128479,774.090576,764.166382,769.128479,754.510254,7165587
11/05/2021,769.128479,774.090576,764.166382,769.128479,754.510254,4018041
17/05/2021,769.128479,774.090576,759.204224,764.166382,749.642517,7103819
18/05/2021,774.090576,774.090576,759.204224,774.090576,759.378052,7511306
19/05/2021,774.090576,774.090576,759.204224,759.204224,744.774658,4579998
20/05/2021,759.204224,769.128479,759.204224,764.166382,749.642517,4327485
21/05/2021,764.166382,769.128479,759.204224,759.204224,744.774658,3819436
24/05/2021,764.166382,769.128479,759.204224,764.166382,749.642517,4593601
25/05/2021,764.166382,769.128479,759.204224,764.166382,749.642517,9520226
27/05/2021,764.166382,769.128479,759.204224,764.166382,749.642517,10067170
28/05/2021,764.166382,769.128479,759.204224,759.204224,744.774658,5024365
31/05/2021,764.166382,769.128479,759.204224,769.128479,754.510254,7545767
02/06/2021,769.128479,779.052734,764.166382,774.090576,759.378052,4515006
03/06/2021,774.090576,779.052734,769.128479,769.128479,754.510254,7087092
04/06/2021,769.128479,774.090576,769.128479,769.128479,754.510254,5835813
07/06/2021,769.128479,774.090576,764.166382,774.090576,759.378052,6135382
08/06/2021,774.090576,774.090576,764.166382,764.166382,749.642517,5396988
09/06/2021,769.128479,769.128479,759.204224,759.204224,744.774658,3448224
10/06/2021,759.204224,769.128479,754.242126,769.128479,754.510254,9328272
11/06/2021,769.128479,769.128479,764.166382,769.128479,754.510254,2483717
14/06/2021,769.128479,769.128479,759.204224,764.166382,749.642517,2684236
15/06/2021,764.166382,764.166382,754.242126,759.204224,744.774658,5064670
16/06/2021,759.204224,764.166382,754.242126,754.242126,739.90686,4213421
17/06/2021,754.242126,759.204224,744.317871,749.279968,735.039001,7309880
18/06/2021,749.279968,749.279968,724.469421,739.355774,725.303406,20518451
21/06/2021,739.355774,744.317871,714.545166,724.469421,710.700012,21059449
22/06/2021,729.431519,739.355774,724.469421,729.431519,715.56781,9626733
23/06/2021,729.431519,739.355774,724.469421,724.469421,710.700012,11689662
24/06/2021,724.469421,734.393616,724.469421,734.393616,720.435608,7868412
25/06/2021,734.393616,739.355774,719.507263,724.469421,710.700012,7503447
28/06/2021,724.469421,729.431519,709.583069,714.545166,700.964355,13806802
29/06/2021,714.545166,724.469421,709.583069,714.545166,700.964355,7596955
30/06/2021,714.545166,719.507263,704.620911,704.620911,691.22876,14174185
01/07/2021,704.620911,754.242126,699.658813,744.317871,730.171204,12425940
02/07/2021,744.317871,754.242126,734.393616,744.317871,730.171204,4754420
05/07/2021,744.317871,754.242126,734.393616,744.317871,730.171204,5225791
06/07/2021,744.317871,754.242126,734.393616,754.242126,739.90686,7197831
07/07/2021,754.242126,759.204224,744.317871,749.279968,735.039001,2816941
08/07/2021,754.242126,754.242126,744.317871,744.317871,730.171204,8978825
09/07/2021,744.317871,749.279968,734.393616,744.317871,730.171204,5877529
12/07/2021,744.317871,754.242126,744.317871,754.242126,739.90686,3518053
13/07/2021,754.242126,759.204224,744.317871,754.242126,739.90686,8973283
14/07/2021,754.242126,759.204224,744.317871,754.242126,739.90686,3406709
15/07/2021,754.242126,759.204224,744.317871,759.204224,744.774658,6112207
16/07/2021,759.204224,764.166382,754.242126,759.204224,744.774658,3990835
19/07/2021,759.204224,764.166382,749.279968,754.242126,739.90686,4894078
21/07/2021,754.242126,759.204224,744.317871,754.242126,739.90686,3433815
22/07/2021,759.204224,759.204224,749.279968,754.242126,739.90686,2450868
23/07/2021,759.204224,759.204224,749.279968,754.242126,739.90686,1937680
26/07/2021,759.204224,759.204224,744.317871,749.279968,735.039001,6336304
27/07/2021,749.279968,769.128479,744.317871,759.204224,744.774658,12094227
28/07/2021,764.166382,808.825439,759.204224,803.863281,788.5849,58360851
29/07/2021,813.787537,813.787537,788.976929,793.939087,778.849304,23875081
30/07/2021,798.901184,803.863281,754.242126,798.901184,783.717102,9917436
02/08/2021,798.901184,808.825439,793.939087,793.939087,778.849304,9298345
